quantity_id,description,artifact_file,track,geometry,system,target,split,units_scope,quota_or_budget,signal_or_policy,estimate,ci_lo,ci_hi,interval_method,n_units,n_affected,denominator,notes
ndg|benchmark_table|KITTI mono traj JB|all|dE_E1_fn_only|0.5,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E1_fn_only (diagnostic (needs FULL or reference)),0.4593004134093822,0.30034412376746805,0.606950803756416,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 4004; ties in 0.230 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E1_fn_only|0.5|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E1_fn_only (diagnostic (needs FULL or reference)),0.11107758663127346,-0.02262372797381185,0.24113296299882397,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 4004; ties in 0.230 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E1_fn_only|0.5|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E1_fn_only (diagnostic (needs FULL or reference)),1691.172995993421,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 4004; ties in 0.230 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.1,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.09563920994684107,0.04228179005022577,0.17810001165401268,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 801; ties in 0.337 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.1|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.031639257563253365,-0.028486025384422627,0.12298262958248501,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 801; ties in 0.337 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.1|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),352.14958336229324,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 801; ties in 0.337 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.2,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.17436601876900196,0.06656232129851414,0.3326188339558672,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 1602; ties in 0.354 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.2|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.0431934043893753,-0.07430190411079872,0.20668784110253685,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 1602; ties in 0.354 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.2|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),642.0266425891149,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 1602; ties in 0.354 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.3,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.29811698440525386,0.16426055875063786,0.4459418911400011,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 2402; ties in 0.173 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.3|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.09307719166013197,-0.051638435533209924,0.24079526484688077,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 2402; ties in 0.173 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.3|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),1097.6854776391945,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 2402; ties in 0.173 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.5,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.5716804881422723,0.34418062668285726,0.6876842216050175,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 4004; ties in 0.084 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.5|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),0.19501473561989854,0.028712755437294513,0.33453353403971375,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 4004; ties in 0.084 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E2_fn_fp|0.5|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E2_fn_fp (diagnostic (needs FULL or reference)),2104.9634959087516,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 4004; ties in 0.084 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.1,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E3_class_aware (diagnostic (needs FULL or reference)),0.0880014508307836,0.031530657534667224,0.20172241786136016,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 801; ties in 0.094 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.1|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E3_class_aware (diagnostic (needs FULL or reference)),0.029146314286674788,-0.04168149775627881,0.1446163248646364,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 801; ties in 0.094 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.1|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E3_class_aware (diagnostic (needs FULL or reference)),324.02687415091265,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 801; ties in 0.094 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.2,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E3_class_aware (diagnostic (needs FULL or reference)),0.1869125845070107,0.05998587925001399,0.34400238809226064,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 1602; ties in 0.042 of the selection boot_dropped 6
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.2|minus_random,nDG minus random (paired),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E3_class_aware (diagnostic (needs FULL or reference)),0.05812040692082097,-0.07822992945720353,0.23087155999673975,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",21,,oracle prize at the same quota,k = 1602; ties in 0.042 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.2|gain,realised gain (loss units),benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E3_class_aware (diagnostic (needs FULL or reference)),688.2238863735752,,,none (a count or a point value),21,,none (loss units),oracle prize 3682.06. k = 1602; ties in 0.042 of the selection
ndg|benchmark_table|KITTI mono traj JB|all|dE_E3_class_aware|0.3,nDG,benchmark_table.csv,KITTI,mono,traj,q_traj: rollout trajectory controller loss (Planner B),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E3_class_aware (diagnostic (needs FULL or reference)),0.25860917229834324,0.09288234918594386,0.4634327211608368,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",21,,oracle prize at the same quota,k = 2402; ties in 0.361 of the selection boot_dropped 6
